,date_commenced,claim,verdict
4252,2000-10-17,know get president,1
4253,2016-10-19,want u biggest job program since world war ii job infrastructure advanced manufacturing,1
4254,1992-10-15,something take great pride really get talking,1
4255,2012-10-03,president said government provide service lower cost without profit,0
4256,2004-10-08,year ago came office president said word need good conservative judge court,0
4257,2000-10-17,without quota,1
4258,1996-10-06,believe thing government smaller le bureaucratic nonetheless,1
4259,2004-10-08,justice supreme court united state,0
4260,1960-09-26,legislative branch,0
4261,1984-10-07,economist tell u,0
4262,2008-09-26,look mean senator mccain keep using example suddenly president would meet somebody without preparation without low level talk,0
4263,1996-10-16,created private sector,0
4264,2004-10-08,answer going spend taxpayer money abortion,1
4265,2000-10-11,think marriage sacred institution man woman,1
4266,2016-10-09,look comprehensively,1
4267,1984-10-07,believe way approach presidency needed life way sought lead,1
4268,2016-10-09,gotten know people country last year half politician,0
4269,2016-10-09,hey problem year anderson,0
4270,2016-10-19,miss billion,1
4271,2004-10-08,talked optimistic country heading toward election,0
4272,2008-10-07,need look record,1
4273,2004-10-13,working canada hopefully produce help u realize vaccine necessary make sure citizen got flu vaccination upcoming season,0
4274,2012-10-03,reason people woman met north carolina decided go back school wanted inspire daughter job new training gotten company minnesota willing give salary perk executive make sure lay worker recession,0
4275,1992-10-11,proud democratic convention putting hiv positive people platform proud leadership going bring country dealing aid crisis,0
4276,1996-10-06,want say beginning profoundly grateful chance given serve president last four year,0
4277,1980-09-21,yes told american legion national,1
4278,1984-10-07,president said government shrinking,0
4279,1960-10-21,ambition determine greatness something written campaign poster,1
4280,2004-09-30,important good relation enables better comment better discus decision make,1
4281,1988-10-13,margaret kitty much kind experience bush lost baby lived twenty minute born,0
4282,1988-10-13,could accept little criticism went across central illinois spoke agricultural issue seven stop,0
4283,2012-10-22,look need help move pakistan right direction also get afghanistan ready ready end,1
4284,2000-10-03,everywhere go campaign trail see mom dad whose son daughter may wear uniform tell discouraged son daughter may,0
4285,2016-09-26,believe community policing,1
4286,1996-10-06,know someone older,0
4287,2012-10-03,way experience,0
4288,1992-10-19,interviewed child friend childhood,0
4289,2016-10-19,going appoint justice feel strongly second amendment damage second amendment,1
4290,2004-10-13,senator year,0
4291,2004-10-08,whole body shaking nerve disease muscular disease,0
4292,2004-10-08,war terror,1
4293,1980-10-28,whole area whole block land left bare bulldozed flat,0
4294,2008-10-07,challenge face unprecedented,1
4295,1976-10-06,ally smaller country get trampled rush,1
4296,1976-09-23,heard dividend past always happens,1
4297,2016-10-19,going hard fight,1
4298,2008-10-15,fine zero,1
4299,2004-10-13,opponent,0
4300,2016-10-09,look said repeatedly year year,0
4301,1976-10-06,iran iraq one neighbor,0
4302,2008-10-15,involvement acorn represented alongside u justice department making illinois implement motor voter law helped people get registered dmvs,0
4303,1992-10-15,debate day talk character thing,0
4304,1988-10-13,also deal drug education prevention home,1
4305,2004-10-13,know talk worker,0
4306,2000-10-17,want make possible middle class family send kid college pell grant lower income group also want make sure job training top lifelong learning start public school teacher,1
4307,2000-10-17,well one ad either governor,0
4308,2016-09-26,look dallas relationship really studied relationship really beautiful thing five police officer killed one night violently,0
4309,1992-10-19,forecast still significant deficit plan understand,1
4310,1992-10-15,came modest background,0
4311,2012-10-22,important u recognize walk away pakistan,1
4312,2016-10-09,write one woman wrote son felix,0
4313,1988-10-13,well margaret heard tonight surprised label,1
4314,2012-10-22,way said mission creep go gadhafi,0
4315,1960-10-13,great effect underdeveloped world face problem low income high population density inadequate resource,0
4316,1992-10-19,small child family decided would stay course lived problem year,0
4317,1996-10-06,talk family income,1
4318,1960-10-21,suggested amend legislation could enjoy closer economic tie,0
4319,2016-10-09,got something,1
4320,1992-10-19,government people,1
4321,1996-10-06,heavily directed decorated solder uniform retired,0
4322,1960-10-13,well saying effect going inflation,1
4323,2012-10-22,number two going increase trade,1
4324,2016-09-26,like remember michelle obama said amazing speech democratic national convention go low go high,0
4325,1992-10-11,nobody want gridlock anymore let get program,1
4326,1992-10-19,especially moved richmond day ago fellow citizen got ask u question,0
4327,1984-10-21,recent one brighton,0
4328,1992-10-11,go catholic mass beautiful cathedral new york cause helping aid start throwing condom around mass sorry think set back cause,1
4329,1984-10-07,effort life,0
4330,2016-10-09,say name president obama say name,1
4331,2004-10-08,meet time,1
4332,1996-10-06,world war world war ii sort compulsory engagement policy,0
4333,2000-10-03,made proposal three month ago,0
4334,2016-09-26,saying,1
4335,2000-10-11,mean throw kind know particular law,1
4336,2008-09-26,true consistently concerned happened afghanistan,0
4337,2000-10-11,known mangle syl ble two know know mean,0
4338,1992-10-15,think look,1
4339,1992-10-11,met people like mary annie edward davis nashua new hampshire,0
4340,1996-10-16,would willing another debate year,1
4341,1992-10-19,think pattern trouble draft,1
4342,1980-10-28,also recently someone suggested occupational safety health act abolished governor reagan responded amen,1
4343,1996-10-16,capital gain rate cut half cut percent percent,1
4344,2012-10-03,know name implies sense dependency part folk,1
4345,2004-10-13,never turn national security decision leader country,1
4346,1996-10-16,awol month let take smoking see even done,0
4347,1984-10-07,well tonight first debate deficit,0
4348,1976-09-23,think uh congress mr ford opponent uh insists uh responsible democratic congress part think fair responsible nixon administration entirety part,0
4349,2000-10-03,actually questioned governor bush experience,0
4350,2004-10-13,saying promote life promote culture life surely way work together reduce number abortion continue promote adoption law great alternative abortion continue fund promote maternity group home continue promote abstinence program,1
4351,2000-10-17,think issue turn kid,1
4352,1984-10-21,made plain seek superiority,1
4353,1988-09-25,mr bush question patriotism,1
4354,1992-10-15,say let give parent choice public private public school public private religious school,0
4355,2000-10-03,strunk family allentown pennsylvania campaigned day,0
4356,2012-10-03,consequence better trained workforce create job company want locate place got skilled workforce,1
4357,1996-10-16,yet,1
4358,2008-10-07,long ago warned vladimir putin,0
4359,2004-10-08,chris reeve friend mine,0
4360,2016-10-19,seen seen bad,1
4361,1960-10-21,whole uninterested,1
4362,2004-09-30,unfortunately go war last resort,0
4363,1984-10-07,back plane fly lack spare part pilot,0
4364,2012-10-16,governor romney,1
4365,2016-09-26,telling u fight isi,0
4366,2016-10-19,well studied,0
4367,1996-10-16,three check grandparent,0
4368,1984-10-07,promised new beginning,1
4369,2000-10-11,believe ought foreign aid think ought foreign aid sake foreign aid,1
4370,2012-10-03,want wish sweetie happy anniversary let know year celebrating front million people,0
4371,2000-10-03,invited former prime minister russia house took risk asking get personally involved along head finland go belgrade take set proposal united state would constitute basically surrender serbia,0
4372,2012-10-22,view making making future le certain le secure,1
4373,1988-09-25,soviet change fully established yet,1
4374,2000-10-11,wife tipper actually went military plane general sholicatchvieli one flight,0
4375,1960-10-21,franklin roosevelt said generation american rendezvous destiny,0
4376,1992-10-19,stand,1
4377,2000-10-03,secondly difference need explore home,1
4378,1976-09-23,yes unemployment likely create additional pressure price willing consider income policy word wage price control,1
4379,1992-10-19,going hard time rebuilding,1
4380,2012-10-16,want industry detroit across country mean change tax code giving incentive company investing united state creating job,1
