,date_commenced,claim,verdict
11115,1992-10-19,plan say want raise marginal income family income percent want ask foreign corporation simply pay percentage tax income american corporation play sic america want use money provide billion tax cut investment new plant equipment small business new technology middle class tax relief bill clinton governor,1
11116,2016-10-09,hillary clinton extremely complex hillary clinton friend want provision including want carried interest provision important wall street people donald trump businessman,1
11117,1992-10-11,important without thinking rush every problem world people torn piece ross perot independent candidate,0
11118,2016-09-26,right police many case afraid anything donald trump businessman,0
11119,1988-10-13,see evidence deterrent think better effective way deal violent crime michael dukakis governor,0
11120,1988-09-25,listened opponent wanted send un persian gulf spite mistake past better george bush vice president,1
11121,1996-10-06,deployed troop president history around world bob dole senator,1
11122,2000-10-03,believe liberal activist judge george w bush governor,0
11123,2000-10-03,would borrow trillion al gore vice president,1
11124,1960-09-26,judgment hard money tight money policy fiscal policy administration contributed slow economy helped bring recession fifty four made recession fifty eight rather intense slowed somewhat economic activity john f kennedy senator,0
11125,1980-10-28,would mean resumption dangerous nuclear arm race jimmy carter president,0
11126,2008-10-07,bad news lost john mccain senator,0
11127,1980-10-28,talking number congressman much idea inner city area cooperation local government national government using tax incentive cooperating private sector development zone ronald reagan governor,0
11128,1960-10-13,well mr drummond first referring secretary dulles press conference think read know find secretary dulles also indicated press conference troop withdrawn quemoy implication certainly everything said quemoy could better defended richard nixon vice president,1
11129,1988-09-25,tragedy iran contra scandal michael dukakis governor,0
11130,1960-09-26,adviser give counsel asks richard nixon vice president,0
11131,2012-10-16,think mistake barack obama president,0
11132,1984-10-07,social security due go bankrupt ronald reagan president,1
11133,1996-10-16,sort like senator dole sponsored american disability act said certain store okay make accessible people wheelchair bill clinton president,1
11134,2008-10-07,know came senate never proposed legislation john mccain senator,1
11135,1984-10-07,think paid percent tax walter mondale former vice president,1
11136,2012-10-22,went libya able immediately stop massacre unique circumstance coalition helped organize barack obama president,1
11137,2000-10-11,program like project exile federal government intensifies arresting people illegally use gun george w bush governor,1
11138,1988-10-13,like use word may remind strong supporter last year primary capture democratic nomination said progressive liberal democrat george bush vice president,1
11139,1996-10-06,like know gotten every day worked american people worked child could dream come true bill clinton president,0
11140,1996-10-06,done bush administration kurd state department negotiating trying work difference bob dole senator,1
11141,1992-10-19,lot president wear country uniform order young soldier battle including president wilson president roosevelt bill clinton governor,1
11142,2016-09-26,country donald trump businessman,1
11143,1984-10-21,ordered investigation ronald reagan president,1
11144,2000-10-11,secondly spend billion year uninsured state texas george w bush governor,1
11145,1992-10-19,indoor gymnasium indoor tennis indoor every thing think place go make free tv send constituent try brainwash elect next time ross perot independent candidate,1
11146,2004-09-30,proliferator pakistan selling secret place like north korea libya george w bush president,1
11147,2016-10-19,took everybody mosul iraq donald trump businessman,1
11148,1996-10-06,fact woman wage dropped percent bob dole senator,1
11149,2012-10-03,kind america want child mitt romney governor,0
11150,2000-10-11,devoted budget proposed said last week twice much governor proposed al gore vice president,1
11151,1992-10-11,international competitor cleaning plate intelligent relationship government business supportive relationship ross perot independent candidate,0
11152,2016-10-19,fact going advocate largest tax cut ever seen three time tax cut bush administration hillary clinton secretary state,1
